timestamp,reward,state.STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value,state.STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value,state.ST_31003477.Q.value,state.ST_31003477.Q_LISSE.value,state.ST_31003477.T.value,state.ST_31003477.T_LISSE.value,action.STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value,next_state.STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value,next_state.STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value,next_state.ST_31003477.Q.value,next_state.ST_31003477.Q_LISSE.value,next_state.ST_31003477.T.value,next_state.ST_31003477.T_LISSE.value
"2008-04-15 20:26:20,168",0,120,120,4500,4872.0,10.0,10.0,14,120,120,4680,4704.0,11.0,11.0
"2008-04-15 20:27:00,168",0,120,120,4680,4704.0,11.0,11.0,14,120,120,4680,4704.0,11.0,11.0
"2008-04-15 20:27:40,160",0,120,120,4680,4704.0,11.0,11.0,14,120,120,3840,4452.0,9.0,9.0
"2008-04-15 20:28:20,162",0,120,120,3840,4452.0,9.0,9.0,14,120,120,4020,4092.0,9.0,9.0
"2008-04-15 20:29:00,161",0,120,120,4020,4092.0,9.0,9.0,14,120,120,4740,4152.0,13.0,13.0
"2008-04-15 20:29:40,163",0,120,120,4740,4152.0,13.0,13.0,14,120,120,4860,4608.0,12.0,12.0
"2008-04-15 20:30:20,159",0,120,120,4860,4608.0,12.0,12.0,14,120,120,5160,4968.0,14.0,14.0
"2008-04-15 20:31:00,163",0,120,120,5160,4968.0,14.0,14.0,14,120,120,4980,5064.0,14.0,14.0
"2008-04-15 20:31:40,162",0,120,120,4980,5064.0,14.0,14.0,14,120,120,4980,5064.0,12.0,12.0
"2008-04-15 20:32:20,157",0,120,120,4980,5064.0,12.0,12.0,14,120,120,4800,4932.0,10.0,10.0
"2008-04-15 20:33:00,162",0,120,120,4800,4932.0,10.0,10.0,14,120,120,4140,4668.0,8.0,8.0
"2008-04-15 20:33:40,168",0,120,120,4140,4668.0,8.0,8.0,14,40,10,99999,4520.0,99999.0,99999.0
"2008-04-15 20:34:20,168",0,40,10,99999,4520.0,99999.0,99999.0,14,40,10,99999,4140.0,99999.0,99999.0
"2008-04-15 20:35:00,168",0,40,10,99999,4140.0,99999.0,99999.0,14,-1,-1,99999,99999.0,99999.0,99999.0
"2008-04-15 20:35:40,177",0,-1,-1,99999,99999.0,99999.0,99999.0,-1,-1,-1,99999,99999.0,99999.0,99999.0
"2008-04-15 20:36:20,166",0,-1,-1,99999,99999.0,99999.0,99999.0,-1,-1,-1,99999,99999.0,99999.0,99999.0
"2008-04-15 20:37:00,164",0,-1,-1,99999,99999.0,99999.0,99999.0,-1,-1,-1,99999,99999.0,99999.0,99999.0
"2008-04-15 20:37:40,176",0,-1,-1,99999,99999.0,99999.0,99999.0,-1,-1,-1,99999,99999.0,99999.0,99999.0
"2008-04-15 20:37:40,184",0,-1,-1,99999,99999.0,99999.0,99999.0,-1,-1,-1,3120,2880.0,6.0,6.0
"2008-04-15 20:40:05,164",0,-1,-1,3120,2880.0,6.0,6.0,-1,120,120,4020,3372.0,10.0,10.0
"2008-04-15 20:41:00,177",0,120,120,4020,3372.0,10.0,10.0,14,120,120,3780,3828.0,9.0,9.0
"2008-04-15 20:41:40,156",0,120,120,3780,3828.0,9.0,9.0,14,120,120,4260,4068.0,9.0,9.0
"2008-04-15 20:42:20,163",0,120,120,4260,4068.0,9.0,9.0,14,120,120,3960,4056.0,8.0,8.0
"2008-04-15 20:43:00,168",0,120,120,3960,4056.0,8.0,8.0,14,120,120,3540,3876.0,7.0,7.0
"2008-04-15 20:43:40,162",0,120,120,3540,3876.0,7.0,7.0,14,120,120,3000,3348.0,6.0,6.0
"2008-04-15 20:44:20,166",0,120,120,3000,3348.0,6.0,6.0,14,120,120,2100,2772.0,5.0,5.0
"2008-04-15 20:45:00,167",0,120,120,2100,2772.0,5.0,5.0,14,120,120,2820,2520.0,6.0,6.0
"2008-04-15 20:45:40,160",0,120,120,2820,2520.0,6.0,6.0,14,120,120,3720,2964.0,8.0,8.0
"2008-04-15 20:46:20,158",0,120,120,3720,2964.0,8.0,8.0,14,120,120,3780,3588.0,8.0,8.0
"2008-04-15 20:47:00,162",0,120,120,3780,3588.0,8.0,8.0,14,120,120,3120,3576.0,7.0,7.0
"2008-04-15 20:47:40,170",0,120,120,3120,3576.0,7.0,7.0,14,120,120,2940,3252.0,6.0,6.0
"2008-04-15 20:48:20,164",0,120,120,2940,3252.0,6.0,6.0,14,120,120,2640,2904.0,5.0,5.0
"2008-04-15 20:49:00,165",0,120,120,2640,2904.0,5.0,5.0,14,120,120,2280,2616.0,4.0,4.0
"2008-04-15 20:49:40,167",0,120,120,2280,2616.0,4.0,4.0,14,120,120,2520,2328.0,5.0,5.0
"2008-04-15 20:50:20,161",0,120,120,2520,2328.0,5.0,5.0,14,120,120,3420,2592.0,7.0,7.0
"2008-04-15 20:51:00,170",0,120,120,3420,2592.0,7.0,7.0,14,120,120,3420,3204.0,7.0,7.0
"2008-04-15 20:51:40,172",0,120,120,3420,3204.0,7.0,7.0,14,120,120,2760,3360.0,6.0,6.0
"2008-04-15 20:52:20,173",0,120,120,2760,3360.0,6.0,6.0,14,120,120,2520,2952.0,5.0,5.0
"2008-04-15 20:53:00,168",0,120,120,2520,2952.0,5.0,5.0,14,120,120,2820,2616.0,6.0,6.0
"2008-04-15 20:53:40,162",0,120,120,2820,2616.0,6.0,6.0,14,120,120,3360,2760.0,7.0,7.0
"2008-04-15 20:54:20,169",0,120,120,3360,2760.0,7.0,7.0,14,120,120,3720,3216.0,7.0,7.0
"2008-04-15 20:55:00,159",0,120,120,3720,3216.0,7.0,7.0,14,120,120,3840,3684.0,8.0,8.0
"2008-04-15 20:55:40,159",0,120,120,3840,3684.0,8.0,8.0,14,120,120,3240,3696.0,7.0,7.0
"2008-04-15 20:56:20,166",0,120,120,3240,3696.0,7.0,7.0,14,120,120,3060,3384.0,7.0,7.0
"2008-04-15 20:57:00,163",0,120,120,3060,3384.0,7.0,7.0,14,120,120,2340,2868.0,5.0,5.0
"2008-04-15 20:57:40,165",0,120,120,2340,2868.0,5.0,5.0,14,120,120,3240,2844.0,6.0,6.0
"2008-04-15 20:58:20,169",0,120,120,3240,2844.0,6.0,6.0,14,120,120,3000,3084.0,6.0,6.0
"2008-04-15 20:59:00,168",0,120,120,3000,3084.0,6.0,6.0,14,120,120,2820,3192.0,6.0,6.0
"2008-04-15 20:59:40,161",0,120,120,2820,3192.0,6.0,6.0,14,120,120,2640,2880.0,5.0,5.0
"2008-04-15 21:00:20,161",0,120,120,2640,2880.0,5.0,5.0,14,120,120,2460,2604.0,5.0,5.0
"2008-04-15 21:01:00,163",0,120,120,2460,2604.0,5.0,5.0,14,120,120,2580,2424.0,5.0,5.0
"2008-04-15 21:01:40,162",0,120,120,2580,2424.0,5.0,5.0,14,120,120,3240,2568.0,6.0,6.0
"2008-04-15 21:02:20,166",0,120,120,3240,2568.0,6.0,6.0,14,120,120,2880,2808.0,6.0,6.0
"2008-04-15 21:03:00,164",0,120,120,2880,2808.0,6.0,6.0,14,120,120,2880,2880.0,6.0,6.0
"2008-04-15 21:03:40,168",0,120,120,2880,2880.0,6.0,6.0,14,120,120,2820,2724.0,6.0,6.0
"2008-04-15 21:04:20,163",0,120,120,2820,2724.0,6.0,6.0,14,120,120,3000,2736.0,6.0,6.0
"2008-04-15 21:05:00,160",0,120,120,3000,2736.0,6.0,6.0,14,120,120,3300,2880.0,7.0,7.0
"2008-04-15 21:05:40,164",0,120,120,3300,2880.0,7.0,7.0,14,120,120,2880,3048.0,6.0,6.0
"2008-04-15 21:06:20,158",0,120,120,2880,3048.0,6.0,6.0,14,120,120,2700,2928.0,5.0,5.0
"2008-04-15 21:07:00,159",0,120,120,2700,2928.0,5.0,5.0,14,120,120,2940,2772.0,6.0,6.0
"2008-04-15 21:07:40,165",0,120,120,2940,2772.0,6.0,6.0,14,120,120,2040,2556.0,4.0,4.0
"2008-04-15 21:08:20,162",0,120,120,2040,2556.0,4.0,4.0,14,120,120,2580,2352.0,6.0,6.0
"2008-04-15 21:09:00,158",0,120,120,2580,2352.0,6.0,6.0,14,120,120,2280,2268.0,5.0,5.0
"2008-04-15 21:09:40,161",0,120,120,2280,2268.0,5.0,5.0,14,120,120,1920,2256.0,4.0,4.0
"2008-04-15 21:10:20,167",0,120,120,1920,2256.0,4.0,4.0,14,120,120,2280,2136.0,4.0,4.0
"2008-04-15 21:11:00,158",0,120,120,2280,2136.0,4.0,4.0,14,120,120,3300,2544.0,7.0,7.0
"2008-04-15 21:11:40,159",0,120,120,3300,2544.0,7.0,7.0,14,120,120,3120,2976.0,6.0,6.0
"2008-04-15 21:12:20,164",0,120,120,3120,2976.0,6.0,6.0,14,120,120,2340,2868.0,5.0,5.0
"2008-04-15 21:13:00,158",0,120,120,2340,2868.0,5.0,5.0,14,120,120,2580,2508.0,6.0,6.0
"2008-04-15 21:13:40,162",0,120,120,2580,2508.0,6.0,6.0,14,120,120,3060,2628.0,6.0,6.0
"2008-04-15 21:14:20,168",0,120,120,3060,2628.0,6.0,6.0,14,120,120,2640,2808.0,5.0,5.0
"2008-04-15 21:15:00,173",0,120,120,2640,2808.0,5.0,5.0,14,120,120,2940,2784.0,6.0,6.0
"2008-04-15 21:15:40,163",0,120,120,2940,2784.0,6.0,6.0,14,120,120,3120,2856.0,6.0,6.0
"2008-04-15 21:16:20,168",0,120,120,3120,2856.0,6.0,6.0,14,120,120,3420,3228.0,7.0,7.0
"2008-04-15 21:17:00,172",0,120,120,3420,3228.0,7.0,7.0,14,120,120,2400,3180.0,4.0,4.0
"2008-04-15 21:17:40,168",0,120,120,2400,3180.0,4.0,4.0,14,120,120,2160,2688.0,4.0,4.0
"2008-04-15 21:18:20,170",0,120,120,2160,2688.0,4.0,4.0,14,120,120,2460,2292.0,5.0,5.0
"2008-04-15 21:19:00,172",0,120,120,2460,2292.0,5.0,5.0,14,120,120,2100,2316.0,4.0,4.0
"2008-04-15 21:19:40,162",0,120,120,2100,2316.0,4.0,4.0,14,40,10,1620,2124.0,3.0,3.0
"2008-04-15 21:20:20,168",0,40,10,1620,2124.0,3.0,3.0,14,40,10,2400,2064.0,5.0,5.0
"2008-04-15 21:21:00,165",0,40,10,2400,2064.0,5.0,5.0,14,40,27,2820,2364.0,6.0,6.0
"2008-04-15 21:21:40,169",0,40,27,2820,2364.0,6.0,6.0,14,120,120,2460,2628.0,5.0,5.0
"2008-04-15 21:22:20,160",0,120,120,2460,2628.0,5.0,5.0,14,120,120,2400,2496.0,4.0,4.0
"2008-04-15 21:23:00,164",0,120,120,2400,2496.0,4.0,4.0,14,120,120,2820,2460.0,5.0,5.0
"2008-04-15 21:23:40,161",0,120,120,2820,2460.0,5.0,5.0,14,120,120,1980,2400.0,4.0,4.0
"2008-04-15 21:24:20,157",0,120,120,1980,2400.0,4.0,4.0,14,120,120,1740,2076.0,3.0,3.0
"2008-04-15 21:25:00,164",0,120,120,1740,2076.0,3.0,3.0,14,120,120,2640,2064.0,5.0,5.0
"2008-04-15 21:25:40,169",0,120,120,2640,2064.0,5.0,5.0,14,120,120,2580,2436.0,6.0,6.0
"2008-04-15 21:26:20,172",0,120,120,2580,2436.0,6.0,6.0,14,120,120,2700,2664.0,6.0,6.0
"2008-04-15 21:27:00,157",0,120,120,2700,2664.0,6.0,6.0,14,120,120,2520,2604.0,5.0,5.0
"2008-04-15 21:27:40,165",0,120,120,2520,2604.0,5.0,5.0,14,120,120,2280,2496.0,5.0,5.0
"2008-04-15 21:28:20,170",0,120,120,2280,2496.0,5.0,5.0,14,120,120,2820,2496.0,6.0,6.0
"2008-04-15 21:29:00,157",0,120,120,2820,2496.0,6.0,6.0,14,120,120,2400,2556.0,5.0,5.0
"2008-04-15 21:29:40,165",0,120,120,2400,2556.0,5.0,5.0,14,120,120,2580,2640.0,5.0,5.0
"2008-04-15 21:30:20,168",0,120,120,2580,2640.0,5.0,5.0,14,120,120,1980,2484.0,4.0,4.0
"2008-04-15 21:31:00,154",0,120,120,1980,2484.0,4.0,4.0,14,120,120,2460,2364.0,5.0,5.0
"2008-04-15 21:31:40,157",0,120,120,2460,2364.0,5.0,5.0,14,120,120,2520,2292.0,6.0,6.0
"2008-04-15 21:32:20,162",0,120,120,2520,2292.0,6.0,6.0,14,120,120,1740,2184.0,4.0,4.0
"2008-04-15 21:33:00,165",0,120,120,1740,2184.0,4.0,4.0,14,120,120,2040,1920.0,5.0,5.0
"2008-04-15 21:33:40,165",0,120,120,2040,1920.0,5.0,5.0,14,120,120,2220,1944.0,5.0,5.0
"2008-04-15 21:34:20,159",0,120,120,2220,1944.0,5.0,5.0,14,120,120,2460,2256.0,5.0,5.0
"2008-04-15 21:35:00,164",0,120,120,2460,2256.0,5.0,5.0,14,120,120,2160,2376.0,5.0,5.0
"2008-04-15 21:35:40,155",0,120,120,2160,2376.0,5.0,5.0,14,120,120,2100,2280.0,5.0,5.0
"2008-04-15 21:36:20,161",0,120,120,2100,2280.0,5.0,5.0,14,120,120,1980,2064.0,4.0,4.0
"2008-04-15 21:37:00,164",0,120,120,1980,2064.0,4.0,4.0,14,120,120,2700,2172.0,5.0,5.0
"2008-04-15 21:37:40,168",0,120,120,2700,2172.0,5.0,5.0,14,120,120,2280,2340.0,5.0,5.0
"2008-04-15 21:38:20,168",0,120,120,2280,2340.0,5.0,5.0,14,120,120,1920,2244.0,4.0,4.0
"2008-04-15 21:39:00,165",0,120,120,1920,2244.0,4.0,4.0,14,120,120,1560,1836.0,3.0,3.0
"2008-04-15 21:39:40,170",0,120,120,1560,1836.0,3.0,3.0,14,120,120,1740,1668.0,3.0,3.0
"2008-04-15 21:40:20,165",0,120,120,1740,1668.0,3.0,3.0,14,120,120,2580,1848.0,6.0,6.0
"2008-04-15 21:41:00,169",0,120,120,2580,1848.0,6.0,6.0,14,120,120,3060,2508.0,7.0,7.0
"2008-04-15 21:41:40,171",0,120,120,3060,2508.0,7.0,7.0,14,120,120,1920,2664.0,4.0,4.0
"2008-04-15 21:42:20,162",0,120,120,1920,2664.0,4.0,4.0,14,120,120,2220,2448.0,5.0,5.0
"2008-04-15 21:43:00,165",0,120,120,2220,2448.0,5.0,5.0,14,120,120,2280,2160.0,4.0,4.0
"2008-04-15 21:43:40,160",0,120,120,2280,2160.0,4.0,4.0,14,120,120,2700,2328.0,7.0,7.0
"2008-04-15 21:44:20,169",0,120,120,2700,2328.0,7.0,7.0,14,120,120,1800,2280.0,4.0,4.0
"2008-04-15 21:45:00,162",0,120,120,1800,2280.0,4.0,4.0,14,120,120,2160,2196.0,5.0,5.0
"2008-04-15 21:45:40,162",0,120,120,2160,2196.0,5.0,5.0,14,120,120,1980,2076.0,5.0,5.0
"2008-04-15 21:46:20,168",0,120,120,1980,2076.0,5.0,5.0,14,120,120,2640,2244.0,6.0,6.0
"2008-04-15 21:47:00,164",0,120,120,2640,2244.0,6.0,6.0,14,120,120,2520,2388.0,5.0,5.0
"2008-04-15 21:47:40,167",0,120,120,2520,2388.0,5.0,5.0,14,120,120,1920,2388.0,3.0,3.0
"2008-04-15 21:48:20,170",0,120,120,1920,2388.0,3.0,3.0,14,120,120,1620,2028.0,4.0,4.0
"2008-04-15 21:49:00,162",0,120,120,1620,2028.0,4.0,4.0,14,120,120,2100,1908.0,4.0,4.0
"2008-04-15 21:49:40,168",0,120,120,2100,1908.0,4.0,4.0,14,120,120,2460,2172.0,5.0,5.0
"2008-04-15 21:50:20,168",0,120,120,2460,2172.0,5.0,5.0,14,120,120,1500,2160.0,3.0,3.0
"2008-04-15 21:51:00,164",0,120,120,1500,2160.0,3.0,3.0,14,120,120,1980,1980.0,4.0,4.0
"2008-04-15 21:51:40,162",0,120,120,1980,1980.0,4.0,4.0,14,120,120,2460,2040.0,5.0,5.0
"2008-04-15 21:52:20,162",0,120,120,2460,2040.0,5.0,5.0,14,120,120,2640,2424.0,5.0,5.0
"2008-04-15 21:53:00,163",0,120,120,2640,2424.0,5.0,5.0,14,120,120,2340,2472.0,5.0,5.0
"2008-04-15 21:53:40,160",0,120,120,2340,2472.0,5.0,5.0,14,120,120,2100,2316.0,5.0,5.0
"2008-04-15 21:54:20,166",0,120,120,2100,2316.0,5.0,5.0,14,120,120,1980,2100.0,4.0,4.0
"2008-04-15 21:55:00,169",0,120,120,1980,2100.0,4.0,4.0,14,120,120,1800,1920.0,3.0,3.0
"2008-04-15 21:55:40,170",0,120,120,1800,1920.0,3.0,3.0,14,120,120,1740,1824.0,3.0,3.0
"2008-04-15 21:56:20,164",0,120,120,1740,1824.0,3.0,3.0,14,120,120,1380,1668.0,2.0,2.0
"2008-04-15 21:57:00,167",0,120,120,1380,1668.0,2.0,2.0,14,120,120,2520,1824.0,5.0,5.0
"2008-04-15 21:57:40,170",0,120,120,2520,1824.0,5.0,5.0,14,120,120,2700,2244.0,6.0,6.0
"2008-04-15 21:58:20,165",0,120,120,2700,2244.0,6.0,6.0,14,120,120,2220,2508.0,5.0,5.0
"2008-04-15 21:59:00,166",0,120,120,2220,2508.0,5.0,5.0,14,120,120,1620,2124.0,3.0,3.0
"2008-04-15 21:59:40,172",0,120,120,1620,2124.0,3.0,3.0,14,120,120,2580,2076.0,6.0,6.0
"2008-04-15 22:00:20,159",0,120,120,2580,2076.0,6.0,6.0,14,120,120,2340,2292.0,5.0,5.0
"2008-04-15 22:01:00,161",0,120,120,2340,2292.0,5.0,5.0,14,120,120,2340,2448.0,5.0,5.0
"2008-04-15 22:01:40,162",0,120,120,2340,2448.0,5.0,5.0,14,120,120,1800,2112.0,4.0,4.0
"2008-04-15 22:02:20,168",0,120,120,1800,2112.0,4.0,4.0,14,120,120,2160,2004.0,5.0,5.0
"2008-04-15 22:03:00,160",0,120,120,2160,2004.0,5.0,5.0,14,120,120,1560,1872.0,3.0,3.0
"2008-04-15 22:03:40,162",0,120,120,1560,1872.0,3.0,3.0,14,120,120,1860,1884.0,3.0,3.0
"2008-04-15 22:04:20,169",0,120,120,1860,1884.0,3.0,3.0,14,120,120,1680,1776.0,3.0,3.0
"2008-04-15 22:05:00,164",0,120,120,1680,1776.0,3.0,3.0,14,40,10,1800,1836.0,3.0,3.0
"2008-04-15 22:05:40,160",0,40,10,1800,1836.0,3.0,3.0,14,40,10,2040,1908.0,4.0,4.0
"2008-04-15 22:06:20,167",0,40,10,2040,1908.0,4.0,4.0,14,40,28,1860,2040.0,4.0,4.0
"2008-04-15 22:07:00,170",0,40,28,1860,2040.0,4.0,4.0,14,120,120,1380,1908.0,3.0,3.0
"2008-04-15 22:07:40,166",0,120,120,1380,1908.0,3.0,3.0,14,120,120,1200,1560.0,3.0,3.0
"2008-04-15 22:08:20,162",0,120,120,1200,1560.0,3.0,3.0,14,120,120,1680,1488.0,4.0,4.0
"2008-04-15 22:09:00,171",0,120,120,1680,1488.0,4.0,4.0,14,120,120,1980,1728.0,5.0,5.0
"2008-04-15 22:09:40,159",0,120,120,1980,1728.0,5.0,5.0,14,120,120,1920,1944.0,5.0,5.0
"2008-04-15 22:10:20,168",0,120,120,1920,1944.0,5.0,5.0,14,120,120,1860,1944.0,4.0,4.0
"2008-04-15 22:11:00,171",0,120,120,1860,1944.0,4.0,4.0,14,120,120,1500,1776.0,2.0,2.0
"2008-04-15 22:11:40,154",0,120,120,1500,1776.0,2.0,2.0,14,120,120,2280,1848.0,5.0,5.0
"2008-04-15 22:12:20,159",0,120,120,2280,1848.0,5.0,5.0,14,120,120,2220,2088.0,5.0,5.0
"2008-04-15 22:13:00,167",0,120,120,2220,2088.0,5.0,5.0,14,120,120,2880,2484.0,6.0,6.0
"2008-04-15 22:13:40,168",0,120,120,2880,2484.0,6.0,6.0,14,120,120,2760,2688.0,6.0,6.0
"2008-04-15 22:14:20,160",0,120,120,2760,2688.0,6.0,6.0,14,120,120,1860,2520.0,3.0,3.0
"2008-04-15 22:15:00,160",0,120,120,1860,2520.0,3.0,3.0,14,120,120,1680,1944.0,4.0,4.0
"2008-04-15 22:15:40,165",0,120,120,1680,1944.0,4.0,4.0,14,120,120,1680,1620.0,4.0,4.0
"2008-04-15 22:16:20,154",0,120,120,1680,1620.0,4.0,4.0,14,120,120,1920,1740.0,4.0,4.0
"2008-04-15 22:17:00,165",0,120,120,1920,1740.0,4.0,4.0,14,120,120,2100,2004.0,5.0,5.0
"2008-04-15 22:17:40,162",0,120,120,2100,2004.0,5.0,5.0,14,120,120,1800,2100.0,4.0,4.0
"2008-04-15 22:18:20,169",0,120,120,1800,2100.0,4.0,4.0,14,120,120,1740,1920.0,4.0,4.0
"2008-04-15 22:19:00,164",0,120,120,1740,1920.0,4.0,4.0,14,120,120,2400,1956.0,5.0,5.0
"2008-04-15 22:19:40,162",0,120,120,2400,1956.0,5.0,5.0,14,120,120,1920,2076.0,4.0,4.0
"2008-04-15 22:20:20,164",0,120,120,1920,2076.0,4.0,4.0,14,120,120,1860,1992.0,4.0,4.0
"2008-04-15 22:21:00,158",0,120,120,1860,1992.0,4.0,4.0,14,120,120,2100,1920.0,4.0,4.0
"2008-04-15 22:21:40,162",0,120,120,2100,1920.0,4.0,4.0,14,120,120,1620,1920.0,3.0,3.0
"2008-04-15 22:22:20,170",0,120,120,1620,1920.0,3.0,3.0,14,120,120,2040,1908.0,4.0,4.0
"2008-04-15 22:23:00,154",0,120,120,2040,1908.0,4.0,4.0,14,120,120,2460,2040.0,5.0,5.0
"2008-04-15 22:23:40,160",0,120,120,2460,2040.0,5.0,5.0,14,120,120,1740,2124.0,3.0,3.0
"2008-04-15 22:24:20,162",0,120,120,1740,2124.0,3.0,3.0,14,120,120,1380,1800.0,3.0,3.0
"2008-04-15 22:25:00,164",0,120,120,1380,1800.0,3.0,3.0,14,120,120,2100,1680.0,4.0,4.0
"2008-04-15 22:25:40,160",0,120,120,2100,1680.0,4.0,4.0,14,120,120,2160,1956.0,4.0,4.0
"2008-04-15 22:26:20,166",0,120,120,2160,1956.0,4.0,4.0,14,120,120,2220,2160.0,4.0,4.0
"2008-04-15 22:27:00,172",0,120,120,2220,2160.0,4.0,4.0,14,120,120,1740,2028.0,3.0,3.0
"2008-04-15 22:27:40,157",0,120,120,1740,2028.0,3.0,3.0,14,120,120,1680,1824.0,3.0,3.0
"2008-04-15 22:28:20,165",0,120,120,1680,1824.0,3.0,3.0,14,120,120,1920,1740.0,3.0,3.0
"2008-04-15 22:29:00,165",0,120,120,1920,1740.0,3.0,3.0,14,120,120,1920,1872.0,4.0,4.0
"2008-04-15 22:29:40,169",0,120,120,1920,1872.0,4.0,4.0,14,120,120,2340,2112.0,5.0,5.0
"2008-04-15 22:30:20,159",0,120,120,2340,2112.0,5.0,5.0,14,120,120,3000,2508.0,7.0,7.0
"2008-04-15 22:31:00,164",0,120,120,3000,2508.0,7.0,7.0,14,120,120,2520,2748.0,5.0,5.0
"2008-04-15 22:31:40,167",0,120,120,2520,2748.0,5.0,5.0,14,120,120,2040,2556.0,4.0,4.0
"2008-04-15 22:32:20,159",0,120,120,2040,2556.0,4.0,4.0,14,120,120,1980,2208.0,5.0,5.0
"2008-04-15 22:33:00,165",0,120,120,1980,2208.0,5.0,5.0,14,120,120,2160,2076.0,5.0,5.0
"2008-04-15 22:33:40,163",0,120,120,2160,2076.0,5.0,5.0,14,120,120,2520,2196.0,6.0,6.0
"2008-04-15 22:34:20,160",0,120,120,2520,2196.0,6.0,6.0,14,120,120,2760,2436.0,5.0,5.0
"2008-04-15 22:35:00,158",0,120,120,2760,2436.0,5.0,5.0,14,120,120,2400,2568.0,4.0,4.0
"2008-04-15 22:35:40,166",0,120,120,2400,2568.0,4.0,4.0,14,120,120,2700,2604.0,6.0,6.0
"2008-04-15 22:36:20,164",0,120,120,2700,2604.0,6.0,6.0,14,120,120,2400,2532.0,5.0,5.0
"2008-04-15 22:37:00,157",0,120,120,2400,2532.0,5.0,5.0,14,120,120,1920,2352.0,4.0,4.0
"2008-04-15 22:37:40,164",0,120,120,1920,2352.0,4.0,4.0,14,120,120,1740,1956.0,4.0,4.0
"2008-04-15 22:38:20,163",0,120,120,1740,1956.0,4.0,4.0,14,120,120,1620,1764.0,3.0,3.0
"2008-04-15 22:39:00,162",0,120,120,1620,1764.0,3.0,3.0,14,120,120,1500,1644.0,3.0,3.0
"2008-04-15 22:39:40,160",0,120,120,1500,1644.0,3.0,3.0,14,120,120,1740,1620.0,3.0,3.0
"2008-04-15 22:40:20,162",0,120,120,1740,1620.0,3.0,3.0,14,120,120,1740,1668.0,4.0,4.0
"2008-04-15 22:41:00,160",0,120,120,1740,1668.0,4.0,4.0,14,120,120,1800,1728.0,5.0,5.0
"2008-04-15 22:41:40,164",0,120,120,1800,1728.0,5.0,5.0,14,120,120,1560,1644.0,4.0,4.0
"2008-04-15 22:42:20,168",0,120,120,1560,1644.0,4.0,4.0,14,120,120,1860,1656.0,4.0,4.0
"2008-04-15 22:43:00,173",0,120,120,1860,1656.0,4.0,4.0,14,120,120,2160,1836.0,4.0,4.0
"2008-04-15 22:43:40,157",0,120,120,2160,1836.0,4.0,4.0,14,120,120,2100,1980.0,4.0,4.0
"2008-04-15 22:44:20,161",0,120,120,2100,1980.0,4.0,4.0,14,120,120,2640,2232.0,6.0,6.0
"2008-04-15 22:45:00,166",0,120,120,2640,2232.0,6.0,6.0,14,120,120,1920,2316.0,4.0,4.0
"2008-04-15 22:45:40,161",0,120,120,1920,2316.0,4.0,4.0,14,120,120,1500,2064.0,3.0,3.0
"2008-04-15 22:46:20,168",0,120,120,1500,2064.0,3.0,3.0,14,120,120,2040,1776.0,5.0,5.0
"2008-04-15 22:47:00,164",0,120,120,2040,1776.0,5.0,5.0,14,120,120,1920,1884.0,5.0,5.0
"2008-04-15 22:47:40,168",0,120,120,1920,1884.0,5.0,5.0,14,120,120,1500,1884.0,3.0,3.0
"2008-04-15 22:48:20,158",0,120,120,1500,1884.0,3.0,3.0,14,120,120,1560,1656.0,3.0,3.0
"2008-04-15 22:49:00,162",0,120,120,1560,1656.0,3.0,3.0,14,120,120,1860,1656.0,3.0,3.0
"2008-04-15 22:49:40,165",0,120,120,1860,1656.0,3.0,3.0,14,120,120,1740,1812.0,3.0,3.0
"2008-04-15 22:50:20,161",0,120,120,1740,1812.0,3.0,3.0,14,120,120,1140,1704.0,2.0,2.0
"2008-04-15 22:51:00,164",0,120,120,1140,1704.0,2.0,2.0,14,120,120,900,1284.0,2.0,2.0
"2008-04-15 22:51:40,165",0,120,120,900,1284.0,2.0,2.0,14,120,120,960,996.0,2.0,2.0
"2008-04-15 22:52:20,162",0,120,120,960,996.0,2.0,2.0,14,120,120,1320,1044.0,2.0,2.0
"2008-04-15 22:53:00,167",0,120,120,1320,1044.0,2.0,2.0,14,120,120,1860,1344.0,4.0,4.0
"2008-04-15 22:53:40,171",0,120,120,1860,1344.0,4.0,4.0,14,120,120,1860,1632.0,4.0,4.0
"2008-04-15 22:54:20,171",0,120,120,1860,1632.0,4.0,4.0,14,120,120,1800,1740.0,4.0,4.0
"2008-04-15 22:55:00,156",0,120,120,1800,1740.0,4.0,4.0,14,120,120,2100,1860.0,4.0,4.0
"2008-04-15 22:55:40,160",0,120,120,2100,1860.0,4.0,4.0,14,120,120,2700,2244.0,6.0,6.0
"2008-04-15 22:56:20,164",0,120,120,2700,2244.0,6.0,6.0,14,120,120,3120,2640.0,7.0,7.0
"2008-04-15 22:57:00,160",0,120,120,3120,2640.0,7.0,7.0,14,120,120,2340,2724.0,6.0,6.0
"2008-04-15 22:57:40,165",0,120,120,2340,2724.0,6.0,6.0,14,120,120,1200,2136.0,3.0,3.0
"2008-04-15 22:58:20,162",0,120,120,1200,2136.0,3.0,3.0,14,120,120,1920,1668.0,4.0,4.0
